#FLYBASE1	FLYBASE2	PubMedIds	UniProtID1	UniProtID2	Name1	Name2	Score
FBgn0001233	FBgn0010217	22036573	P02828	Q05825	ATPSYN-BETA	HSP83	0.126
FBgn0001233	FBgn0010348	22036573	P02828	P61209	ARF79F	HSP83	0.126
FBgn0001233	FBgn0011211	22036573	P02828	P35381	BLW	HSP83	0.126
FBgn0001233	FBgn0011570	14605208	P02828	P48603	CPB	HSP83	0.354
FBgn0001233	FBgn0013725	14605208	P02828	Q27934	PHYL	HSP83	0.354
FBgn0001233	FBgn0014163	22036573	P02828	Q95RI5	FAX	HSP83	0.126
FBgn0001233	FBgn0015283	15946124	P02828	P55035	RPN10	HSP83	0.376
FBgn0001233	FBgn0015371	14605208	P02828	Q7YU81	CHN	HSP83	0.354
FBgn0001233	FBgn0015544	14605208	P02828	Q9V3E9	SPAG	HSP83	0.21
FBgn0001233	FBgn0016685	22036573	P02828	Q27415	NLP	HSP83	0.126
FBgn0001233	FBgn0017430	22579285	P02828	P92204	NELF-E	HSP83	0.376
FBgn0001233	FBgn0020238	20818332	P02828	P92177	14-3-3EPSILON	HSP83	0.081
FBgn0001233	FBgn0024352	14605208	P02828	Q9VPN5	HOP	HSP83	0.21
FBgn0001233	FBgn0026147	14605208	P02828	Q8IPB2	Q8IPB2	HSP83	0.21
FBgn0001233	FBgn0028671	14605208	P02828	Q9XZ10	VHA100-1	HSP83	0.21
FBgn0001233	FBgn0031037	14605208	P02828	Q8IQW5;Q9VWG1	HSPB8	HSP83	0.033;0.183
FBgn0001233	FBgn0031066	14605208	P02828	Q9VWD1	COVIB	HSP83	0.21
FBgn0001233	FBgn0031631	14605208	P02828	Q9VR29	Q9VR29	HSP83	0.21
FBgn0001233	FBgn0032763	14605208	P02828	Q9VIY9	Q9VIY9	HSP83	0.21
FBgn0001233	FBgn0034513	14605208	P02828	A1ZBU9	HSP83	A1ZBU9	0.21
FBgn0001233	FBgn0034900	14605208	P02828	Q9W1K2	Q9W1K2	HSP83	0.21
FBgn0001233	FBgn0036018	14605208	P02828	Q9VT19	Q9VT19	HSP83	0.21
FBgn0001233	FBgn0037779	14605208	P02828	Q9VH37	Q9VH37	HSP83	0.21
FBgn0001233	FBgn0037934	14605208	P02828	Q9VGJ8	Q9VGJ8	HSP83	0.21
FBgn0001233	FBgn0040941	14605208	P02828	Q9W2X3	CG15308-RB	HSP83	0.21
FBgn0001233	FBgn0051999	14605208	P02828	Q9V4B8	CG10323	HSP83	0.21
FBgn0001233	FBgn0083941	14605208	P02828	Q9W1K2	Q9W1K2	HSP83	0.21
FBgn0001233	FBgn0086904	22036573	P02828	Q94518	NACALPHA	HSP83	0.126
FBgn0001233	FBgn0259113	unpublished	P02828	P26019	DNAPOL-ALPHA180	HSP83	0.126
FBgn0001233	FBgn0263006	22036573	P02828	P22700	CA-P60A	HSP83	0.126
FBgn0001233	FBgn0265416	14605208	P02828	Q9VYC7	NETO	HSP83	0.21
FBgn0001233	FBgn0266518	14605208	P02828	A1Z6M6	HSP83	DPIT47	0.21
FBgn0001233	FBgn0266673	15710747	P02828	Q9XTM1	SEC10	HSP83	0.309
FBgn0001233	FBgn0267967	14605208	P02828	Q9VX37	Q9VX37	HSP83	0.21
FBgn0001235	FBgn0002284	25294943	O46339	P40304	PROSBETA6	HTH	0.126
FBgn0001235	FBgn0002626	25294943	O46339	P04359	RPL32	HTH	0.126
FBgn0001235	FBgn0002780	25294943	O46339	P13469	MOD	HTH	0.126
FBgn0001235	FBgn0002781	25294943	O46339	Q86B87	MOD(MDG4)	HTH	0.126
FBgn0001235	FBgn0002787	25294943	O46339	P26270	RPN8	HTH	0.126
FBgn0001235	FBgn0003093	14605208	O46339	P13678	PKC98E	HTH	0.332
FBgn0001235	FBgn0003514	25294943	O46339	P40423	SQH	HTH	0.126
FBgn0001235	FBgn0004859	15710747	O46339	P19538	CI	HTH	0.309
FBgn0001235	FBgn0005633	25294943	O46339	P35554	FLN	HTH	0.126
FBgn0001235	FBgn0010774	25294943	O46339	Q9V3E7	REF1	HTH	0.126
FBgn0001235	FBgn0011244	14605208	O46339	Q9VPS5	HSP60B	HTH	0.354
FBgn0001235	FBgn0011726	25294943	O46339	P45594	TSR	HTH	0.126
FBgn0001235	FBgn0013981	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0020655	25294943	O46339	Q9VTX5	ARFGAP1	HTH	0.126
FBgn0001235	FBgn0027598	25294943	O46339	Q9VA36	CINDR	HTH	0.126
FBgn0001235	FBgn0028371	25294943	O46339	Q9W205	JBUG	HTH	0.126
FBgn0001235	FBgn0030572	25294943	O46339	Q9VY28	MRPS25	HTH	0.236
FBgn0001235	FBgn0030943	25294943	O46339	Q9VWS2	Q9VWS2	HTH	0.126
FBgn0001235	FBgn0031450	14605208	O46339	Q960X8	HRS	HTH	0.332
FBgn0001235	FBgn0031739	25294943	O46339	Q9VMM4	Q9VMM4	HTH	0.126
FBgn0001235	FBgn0033615	25294943	O46339	A1Z8J0	HTH	A1Z8J0	0.126
FBgn0001235	FBgn0033648	25294943	O46339	A1Z8N9	HTH	A1Z8N9	0.126
FBgn0001235	FBgn0033845	25294943	O46339	Q7K3L1	MARS	HTH	0.126
FBgn0001235	FBgn0033912	25294943	O46339	Q8T3U2	RPS23	HTH	0.126
FBgn0001235	FBgn0034437	25294943	O46339	A1ZBK1	HTH	A1ZBK1	0.126
FBgn0001235	FBgn0034577	25294943	O46339	Q9W2N0	CPA	HTH	0.126
FBgn0001235	FBgn0034946	25294943	O46339	Q2MGN0	Q2MGN0	HTH	0.126
FBgn0001235	FBgn0035007	25294943	O46339	Q9W170	Q9W170	HTH	0.126
FBgn0001235	FBgn0035607	14605208	O46339	Q9VRL7	Q9VRL7	HTH	0.183
FBgn0001235	FBgn0035753	25294943	O46339	Q9VS34	RPL18	HTH	0.126
FBgn0001235	FBgn0036805	25294943	O46339	Q95SH2	Q95SH2	HTH	0.126
FBgn0001235	FBgn0036931	25294943	O46339	Q9VW72	Q9VW72	HTH	0.126
FBgn0001235	FBgn0037249	25294943	O46339	Q9VN25	EIF3-S10	HTH	0.126
FBgn0001235	FBgn0037709	25294943	O46339	Q9VHB8	Q9VHB8	HTH	0.126
FBgn0001235	FBgn0038258	25294943	O46339	Q9VFG4	Q9VFG4	HTH	0.126
FBgn0001235	FBgn0038449	25294943	O46339	Q9VES7	Q9VES7	HTH	0.126
FBgn0001235	FBgn0039075	25294943	O46339	Q9VCM6	Q9VCM6	HTH	0.126
FBgn0001235	FBgn0039188	14605208	O46339	Q8SZ63	GOLGIN84	HTH	0.332
FBgn0001235	FBgn0039348	25294943	O46339	Q9VBP9	NPL4	HTH	0.126
FBgn0001235	FBgn0039805	14605208	O46339	Q9VA32	CPR100A	HTH	0.183
FBgn0001235	FBgn0041582	14605208	O46339	Q9W1A4	TAMO	HTH	0.332
FBgn0001235	FBgn0051098	25294943	O46339	Q9VBT1	Q9VBT1	HTH	0.126
FBgn0001235	FBgn0051611	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0053310	25294943	O46339	Q7KT77	Q7KT77	HTH	0.126
FBgn0001235	FBgn0053509	25294943	O46339	Q59DY1	Q59DY1	HTH	0.126
FBgn0001235	FBgn0053869	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0053877	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0053881	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0053885	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0053889	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0053901	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0053903	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0053905	25294943	O46339	P84040	HIS4:CG33909	HTH	0.126
FBgn0001235	FBgn0063497	25294943	O46339	A1ZB68	HTH	GSTE3	0.126
FBgn0001235	FBgn0087007	25294943	O46339	Q9VUE8	BBG	HTH	0.126
FBgn0001235	FBgn0259703	25294943	O46339	B7Z0I0	HTH	B7Z0I0	0.126
FBgn0001235	FBgn0260648	25294943	O46339	Q8IPX7	RRP40	HTH	0.126
FBgn0001235	FBgn0261983	25294943	O46339	Q9VKJ9	L(2)GD1	HTH	0.126
FBgn0001235	FBgn0261986	14605208	O46339	Q9VBP2	RASSF8	HTH	0.183
FBgn0001235	FBgn0264270	14605208	O46339	P19339	SXL	HTH	0.332
FBgn0001235	FBgn0264493	25294943	O46339	Q9VFP2	RDX	HTH	0.126
FBgn0001235	FBgn0266670	15710747	O46339	Q9VQQ9	SEC5	HTH	0.309
FBgn0001235	FBgn0283724	25294943	O46339	Q9VZT7	GIRDIN	HTH	0.126
FBgn0001248	FBgn0004907	14605208	Q7KUB1;Q9VSI6	P29310	IDH	14-3-3ZETA	0.033;0.183
FBgn0001248	FBgn0010905	25294943	Q7KUB0	M9NFI9	Q7KUB0	M9NFI9	0.236
FBgn0001248	FBgn0015946	15710747	Q7KUB1;Q8IQA7	Q24570	IDH	GRIM	0.033;0.126
FBgn0001248	FBgn0027087	25294943	B7Z0E0	Q8IQX8	Q8IQX8	B7Z0E0	0.126
FBgn0001248	FBgn0030870	25294943	Q7KUB1	Q9VX17	Q9VX17	IDH	0.126
FBgn0001248	FBgn0031307	25294943	Q8IQA7	Q9VPX2	Q9VPX2	IDH	0.126
FBgn0001248	FBgn0031990	25294943	Q7KUB1	Q9VLS7	Q9VLS7	IDH	0.126
FBgn0001248	FBgn0034563	14605208	Q9VSI6	Q4V664	IDH	Q4V664	0.183
FBgn0001248	FBgn0036007	25294943	B7Z0E0	Q9VT04	PATH	B7Z0E0	0.126
FBgn0001248	FBgn0036239	25294943	Q7KUB1	X2JCC3	X2JCC3	IDH	0.126
FBgn0001248	FBgn0051820	14605208	Q9VSI6	Q8IP27	IDH	CG31820-RA	0.183
FBgn0001248	FBgn0052423	25294943	Q8IQA7	Q8MSV2	SHEP	IDH	0.126
FBgn0001248	FBgn0086447	14605208	Q9VSI6	Q9VIZ0	IDH	L(2)37CG	0.183
FBgn0001248	FBgn0086613	25294943	Q7KUB0	Q9VDY1	INO80	Q7KUB0	0.126
FBgn0001248	FBgn0260859	14605208	Q9VSI6	Q9VSY8	BET3	IDH	0.183
FBgn0001248	FBgn0261822	25294943	Q7KUB1	Q7KTJ7	IDH	Q7KTJ7	0.126
FBgn0001248	FBgn0266186	15710747	Q8IQA7	Q7JYX5	IDH	VAMP7	0.126
FBgn0001250	FBgn0003371	25294943	P12080	P18431	SGG	IF	0.126
FBgn0001250	FBgn0004449	unpublished	P12080	O61307	IF	TEN-M	0.126
FBgn0001250	FBgn0011722	unpublished	P12080	Q9VMD9	TIG	IF	0.126
FBgn0001250	FBgn0250874	14605208	P12080	Q9W4V8	TTM50	IF	0.354
FBgn0001250	FBgn0261563	unpublished	P12080	Q8IP51	WB	IF	0.126
FBgn0001253	FBgn0002945	14605208	Q7KUB3	Q9VVV9	NKD	IMPE1	0.21
FBgn0001253	FBgn0003892	15710747	Q7KUB3	P18502	IMPE1	PTC	0.033
FBgn0001253	FBgn0014388	15710747	Q7KUB3	O44783	IMPE1	STY	0.033
FBgn0001253	FBgn0014863	14605208	Q7KUB3	Q24400	IMPE1	MLP84B	0.21
FBgn0001253	FBgn0015797	14605208	Q7KUB3	O18334	IMPE1	RAB6	0.183
FBgn0001253	FBgn0029783	14605208	Q7KUB3	Q8IRR5	SIRT4	IMPE1	0.183
FBgn0001253	FBgn0052264	14605208	Q7KUB3	Q9VZM9	CG10860	IMPE1	0.183
FBgn0001253	FBgn0259794	14605208	Q7KUB3	Q8T3Y0	SINAH	IMPE1	0.21
FBgn0001254	FBgn0261279	14605208	P29681	Q9VD13	LQFR	IMPE2	0.21
FBgn0001257	FBgn0001257	23827685	Q09024	Q09024	IMPL2	IMPL2	0.155
FBgn0001257	FBgn0036046	22036573	Q09024	Q9VT51	ILP2	IMPL2	0.126
FBgn0001257	FBgn0040371	14605208	Q09024	Q9V3G9	EG:BACR37P7.5	IMPL2	0.21
FBgn0001257	FBgn0261560	22068330	Q09024	Q9XZ56	THOR	IMPL2	0.126
FBgn0001258	FBgn0004363	22036573	Q95028	Q94920	IMPL3	PORIN	0.126
FBgn0001258	FBgn0004636	22036573	Q95028	P08645	IMPL3	R	0.126
FBgn0001258	FBgn0010348	22036573	Q95028	P61209	IMPL3	ARF79F	0.126
FBgn0001258	FBgn0011211	22036573	Q95028	P35381	IMPL3	BLW	0.126
FBgn0001258	FBgn0011227	22036573	Q95028	Q9XY35	OX	IMPL3	0.126
FBgn0001258	FBgn0013749	22036573	Q95028	P40945	IMPL3	ARF102F	0.126
FBgn0001258	FBgn0014189	22036573	Q95028	Q27268	IMPL3	HEL25E	0.126
FBgn0001258	FBgn0014868	22036573	Q95028	Q24319	IMPL3	OST48	0.126
FBgn0001258	FBgn0015019	22036573	Q95028	P48605	IMPL3	CCTGAMMA	0.126
FBgn0001258	FBgn0020235	22036573	Q95028	O01666	IMPL3	ATPSYN-GAMMA	0.126
FBgn0001258	FBgn0020369	22036573	Q95028	O18413	IMPL3	RPT6	0.126
FBgn0001258	FBgn0023215	14605208	Q95028	Q8SY46;Q9W4Q7	IMPL3;MNT	IMPL3;MNT	0.033;0.183
FBgn0001258	FBgn0024509	22036573	Q95028	Q9V3J4	SEC13	IMPL3	0.126
FBgn0001258	FBgn0031849	14605208	Q95028	Q9VM98	CG11327-RA	IMPL3	0.21
FBgn0001258	FBgn0034758	14605208	Q95028	Q9W221	CG13510-RA	IMPL3	0.21
FBgn0001258	FBgn0035147	22036573	Q95028	Q9W0P5	GALE	IMPL3	0.126
FBgn0001258	FBgn0035811	22036573	Q95028	Q9VSA3	Q9VSA3	IMPL3	0.126
FBgn0001258	FBgn0036551	14605208	Q95028	Q9VUW2	Q9VUW2	IMPL3	0.21
FBgn0001258	FBgn0037551	22036573	Q95028	Q9VHV5	GIE	IMPL3	0.126
FBgn0001258	FBgn0038551	14605208	Q95028	Q9VEF0	Q9VEF0	IMPL3	0.21
FBgn0001258	FBgn0262736	25294943	Q95028	P23380	IMPL3	VHA16-1	0.126
FBgn0001258	FBgn0263006	22036573	Q95028	P22700	IMPL3	CA-P60A	0.126
FBgn0001258	FBgn0266449	22036573	Q95028	Q9V447	KR-H2	IMPL3	0.126
FBgn0001258	FBgn0267330	22036573	Q95028	O76767	IMPL3	KDELR	0.126
FBgn0001258	FBgn0267385	22036573	Q95028	O62619	IMPL3	PYK	0.126
FBgn0001259	FBgn0003415	25294943	Q9VPH0	Q7KTX8	IN	SKD	0.126
FBgn0001259	FBgn0037007	25294943	Q9VPH0	Q8IPU8	IN	Q8IPU8	0.126
FBgn0001263	FBgn0002940	9010208	Q24008	P06002	INAD	NINAE	0.454
FBgn0001263	FBgn0003248	unpublished	Q24008	P08099	INAD	RH2	0.126
FBgn0001263	FBgn0003861	21703451;8630257;9010208;9230432	Q24008	P19334	INAD	TRP	0.953
FBgn0001263	FBgn0004435	10644758	Q24008	P23625	INAD	GALPHAQ	0.21
FBgn0001263	FBgn0004784	11342563;21703451;9230432	Q24008	P13677	INAD	INAC	0.623
FBgn0001263	FBgn0005614	unpublished	Q24008	P48994	INAD	TRPL	0.126
FBgn0001263	FBgn0027052	14605208	Q24008	Q9XYW6	CHIP	INAD	0.21
FBgn0001263	FBgn0027363	14605208	Q24008	Q9XTL2	STAM	INAD	0.21
FBgn0001263	FBgn0028406	14605208	Q24008	Q9V3H0	DREP-4	INAD	0.21
FBgn0001263	FBgn0028965	14605208	Q24008	Q9VK43	A16	INAD	0.21
FBgn0001263	FBgn0029174	unpublished	Q24008	Q9VL78	FKBP59	INAD	0.126
FBgn0001263	FBgn0030569	14605208	Q24008	Q9VY31	Q9VY31	INAD	0.21
FBgn0001263	FBgn0032488	25294943	Q24008	Q9VK18	Q9VK18	INAD	0.126
FBgn0001263	FBgn0037616	14605208	Q24008	Q8T0N2;Q9VHM8	Q8T0N2;Q9VHM8	INAD	0.033;0.183
FBgn0001263	FBgn0052190	14605208	Q24008	Q9VVK7	NUCB1	INAD	0.21
FBgn0001263	FBgn0052677	21703451	Q24008	Q9W2S5	X11LBETA	INAD	0.523
FBgn0001263	FBgn0261986	14605208	Q24008	Q9VBP2	RASSF8	INAD	0.21
FBgn0001263	FBgn0262738	21703451;9230432;9545241;9796815	Q24008	P13217	INAD	NORPA	0.82
FBgn0001269	FBgn0004647	25294943	P05527	P07207	N	INV	0.126
FBgn0001269	FBgn0024996	14605208	P05527	O76863	INV	EIF2B-BETA	0.21
FBgn0001269	FBgn0027572	14605208	P05527	Q7KML2	Q7KML2	INV	0.354
FBgn0001269	FBgn0030121	14605208	P05527	Q9W352	CFP1	INV	0.332
FBgn0001269	FBgn0033427	14605208	P05527	A1Z7W1	INV	A1Z7W1	0.183
FBgn0001269	FBgn0034132	14605208	P05527	Q7K5K9	S-LAP8	INV	0.183
FBgn0001269	FBgn0034182	14605208	P05527	Q5U179	Q5U179	INV	0.183
FBgn0001269	FBgn0050417	14605208	P05527	Q9W1S2	Q9W1S2	INV	0.183
FBgn0001269	FBgn0053017	14605208	P05527	A1ZAC8	INV	A1ZAC8	0.183
FBgn0001269	FBgn0086708	14605208	P05527	Q9VU81	STV	INV	0.183
FBgn0001269	FBgn0259481	14605208	P05527	Q8IQG1	MOB2	INV	0.332
FBgn0001269	FBgn0261931	14605208	P05527	Q9W325	Q9W325	INV	0.183
FBgn0001269	FBgn0265276	14605208	P05527	Q8SZN9	L(3)NEO38	INV	0.183
FBgn0001269	FBgn0265574	14605208	P05527	Q9W0R0	CDC5	INV	0.183
FBgn0001269	FBgn0285910	14605208	P05527	Q9W4P5	VHAAC39-1	INV	0.354
FBgn0001276	FBgn0004132	22036573	Q7KBL8	Q8T9B6	BOCA	IX	0.126
FBgn0001276	FBgn0004875	22036573	Q7KBL8	Q8MSX1	ENC	IX	0.126
FBgn0001276	FBgn0013531	22036573	Q7KBL8	P91641	IX	MED20	0.126
FBgn0001276	FBgn0015618	22036573	Q7KBL8	Q9VT57	CDK8	IX	0.126
FBgn0001276	FBgn0024330	22036573	Q7KBL8	Q8MSX2	MED6	IX	0.126
FBgn0001276	FBgn0025463	22036573	Q7KBL8	Q9VYG2	BAP60	IX	0.126
FBgn0001276	FBgn0026873	22036573	Q7KBL8	Q9XZT1	MED18	IX	0.126
FBgn0001276	FBgn0027592	22036573	Q7KBL8	Q9Y149	MED15	IX	0.126
FBgn0001276	FBgn0033603	14605208	Q7KBL8	A1Z8H7	IX	CPR47EF	0.183
FBgn0001276	FBgn0034503	19079254;22036573	Q7KBL8	A1ZBT5	IX	MED8	0.332
FBgn0001276	FBgn0034707	22036573	Q7KBL8	Q9W278	MED16	IX	0.126
FBgn0001276	FBgn0034795	22036573	Q7KBL8	Q9W1X7	MED23	IX	0.126
FBgn0001276	FBgn0035145	22036573	Q7KBL8	Q9W0P8	MED14	IX	0.126
FBgn0001276	FBgn0035149	22036573	Q7KBL8	Q9W0P3	MED30	IX	0.126
FBgn0001276	FBgn0035424	22036573	Q7KBL8	Q9I7T7	Q9I7T7	IX	0.126
FBgn0001276	FBgn0035587	14605208	Q7KBL8	Q9VRJ3	Q9VRJ3	IX	0.183
FBgn0001276	FBgn0035754	22036573	Q7KBL8	Q9VS38	MED4	IX	0.126
FBgn0001276	FBgn0035872	22036573	Q7KBL8	Q9VSH4	Q9VSH4	IX	0.126
FBgn0001276	FBgn0036581	14605208;22036573	Q7KBL8	Q9GYU7	MED10	IX	0.416
FBgn0001276	FBgn0036811	22036573	Q7KBL8	Q9VVS4	MED11	IX	0.126
FBgn0001276	FBgn0037359	22036573	Q7KBL8	Q9VNG0	MED27	IX	0.126
FBgn0001276	FBgn0038578	22036573	Q7KBL8	Q9VEC1	MED17	IX	0.126
FBgn0001276	FBgn0038815	14605208	Q7KBL8	Q9VDK2	Q9VDK2	IX	0.183
FBgn0001276	FBgn0039337	20353594	Q7KBL8	Q9VBQ9	MED28	IX	0.21
FBgn0001276	FBgn0051390	22036573	Q7KBL8	Q9GYV9	MED7	IX	0.126
FBgn0001276	FBgn0263933	22036573	Q7KBL8	Q95RJ9	EBI	IX	0.126
FBgn0001280	FBgn0023531	14605208	P20348	Q7KW14	Q7KW14	JANA	0.354
FBgn0001280	FBgn0024371	14605208	P20348	O77051	JANA	E2F2	0.354
FBgn0001280	FBgn0025676	14605208	P20348	Q8IRI7;Q9W0N3	CKIIALPHA-I3	JANA	0.033;0.183
FBgn0001280	FBgn0036075	14605208	P20348	Q9VT87	Q9VT87	JANA	0.21
FBgn0001280	FBgn0050089	14605208	P20348	A1ZA45	JANA	A1ZA45	0.21
FBgn0001280	FBgn0085421	14605208	P20348	Q7K3Z6	EPAC	JANA	0.183
FBgn0001280	FBgn0259896	14605208	P20348	Q9VJU5	NIMC1	JANA	0.21
FBgn0001281	FBgn0027066	unpublished	P20349	A1Z6P3	JANB	EB1	0.236
FBgn0001281	FBgn0032973	14605208	P20349	Q9V9P0	Q9V9P0	JANB	0.21
FBgn0001291	FBgn0001291	14605208	P18289	P18289	JRA	JRA	0.416
FBgn0001291	FBgn0001297	14605208;22036573;23661758	P18289	A8MPH9;P21525	JRA;KAY	JRA;KAY	0.523;0.671
FBgn0001291	FBgn0003124	14605208	P18289	P52304	POLO	JRA	0.354
FBgn0001291	FBgn0003721	14605208	P18289	P06754;P49455;Q8IG84	JRA;TM1	JRA;TM1	0.033;0.183;0.332
FBgn0001291	FBgn0015805	17803358	P18289	Q94517	RPD3	JRA	0.21
FBgn0001291	FBgn0016917	17803358	P18289	Q24151	STAT92E	JRA	0.21
FBgn0001291	FBgn0026088	14605208	P18289	O97420	JRA	O97420	0.354
FBgn0001291	FBgn0026262	14605208	P18289	Q9V4D4	BIP2	JRA	0.21
FBgn0001291	FBgn0027490	20813260	P18289	Q9VLL1	D12	JRA	0.126
FBgn0001291	FBgn0028550	14605208	P18289	Q9XZS8	ATF3	JRA	0.354
FBgn0001291	FBgn0028926	20813260	P18289	Q9VJQ5	NC2BETA	JRA	0.236
FBgn0001291	FBgn0032197	14605208	P18289	Q9VL20	Q9VL20	JRA	0.21
FBgn0001291	FBgn0032691	20813260	P18289	Q9VJ73	ATAC2	JRA	0.126
FBgn0001291	FBgn0035213	14605208	P18289	Q8IRH5	Q8IRH5	JRA	0.354
FBgn0001291	FBgn0037470	14605208	P18289	Q9VI58	Q9VI58	JRA	0.354
FBgn0001291	FBgn0039280	20813260	P18289	Q9VBX2	MOCS2	JRA	0.416
FBgn0001291	FBgn0043002	20813260	P18289	Q9V444	CHRAC-14	JRA	0.126
FBgn0001291	FBgn0265575	14605208	P18289	P91679	YIN	JRA	0.354
FBgn0001291	FBgn0278608	17803358	P18289	Q24537	DSP1	JRA	0.21
FBgn0001297	FBgn0003256	unpublished	P21525	P40417	RL	KAY	0.126
FBgn0001297	FBgn0015247	23749869	A8MPH9;P21525	Q24307	IAP2	KAY	0.126
FBgn0001297	FBgn0024222	23749869	A8MPH9;P21525	Q9VEZ5	IRD5	KAY	0.126
FBgn0001297	FBgn0026582	14605208	P21525	Q9W2K8	HMG-2	KAY	0.21
FBgn0001297	FBgn0031607	14605208	P21525	Q8SXG7	Q8SXG7	KAY	0.21
FBgn0001301	FBgn0024889	14605208	Q04652	O76521	KEL	KAP-ALPHA1	0.183
FBgn0001301	FBgn0030121	14605208	Q04652	Q9W352	CFP1	KEL	0.332
FBgn0001301	FBgn0031268	25294943	Q04652	Q9VPR7	COLD	KEL	0.126
FBgn0001301	FBgn0032705	14605208	Q04652	Q9VJ57	GRIP71	KEL	0.183
FBgn0001301	FBgn0033312	14605208	Q04652	A1Z7G6	KEL	A1Z7G6	0.183
FBgn0001308	FBgn0001308	unpublished	P17210	P17210	KHC	KHC	0.155
FBgn0001308	FBgn0002723	14605208	P17210	Q9VYW2	MET	KHC	0.21
FBgn0001308	FBgn0002948	unpublished	P17210	P18105	NOD	KHC	0.126
FBgn0001308	FBgn0003410	14605208	P17210	P21461	SINA	KHC	0.354
FBgn0001308	FBgn0003885	unpublished	P17210	P06605	KHC	ALPHATUB84D	0.126
FBgn0001308	FBgn0005777	25294943	P17210	Q9VH81	Q9VH81	KHC	0.126
FBgn0001308	FBgn0010235	14605208;22036573	P17210	P46824	KLC	KHC	0.507
FBgn0001308	FBgn0022986	25294943	P17210	Q9W255	QKR58E-1	KHC	0.126
FBgn0001308	FBgn0031054	15710747	P17210	Q9VWE4	SSU72	KHC	0.126
FBgn0001308	FBgn0031182	14605208	P17210	Q9VRI9	CYP6T1	KHC	0.354
FBgn0001308	FBgn0031985	14605208	P17210	Q9VLT1	MON2	KHC	0.332
FBgn0001308	FBgn0033787	14605208	P17210	Q7JZZ3	Q7JZZ3	KHC	0.21
FBgn0001308	FBgn0034728	15710747	P17210	Q9W252	RAD50	KHC	0.309
FBgn0001308	FBgn0035751	14605208	P17210	Q9VS32	Q9VS32	KHC	0.21
FBgn0001308	FBgn0036439	14605208	P17210	Q9VUG5	Q9VUG5	KHC	0.21
FBgn0001308	FBgn0038877	14605208	P17210	Q9VDC1	Q9VDC1	KHC	0.21
FBgn0001308	FBgn0039851	14605208	P17210	Q9V9X1	MEY	KHC	0.21
FBgn0001308	FBgn0085433	14605208	P17210	Q9VF74	Q9VF74	KHC	0.21
FBgn0001308	FBgn0265574	14605208	P17210	Q9W0R0	CDC5	KHC	0.21
FBgn0001308	FBgn0266667	15710747	P17210	Q9VSJ8	EXO70	KHC	0.309
FBgn0001308	FBgn0284243	unpublished	P17210	Q24560	BETATUB56D	KHC	0.126
FBgn0001311	FBgn0003371	25294943	Q8IPN4	P18431	Q8IPN4	SGG	0.126
FBgn0001311	FBgn0010905	25294943	Q8IPN4	M9NFI9	Q8IPN4	M9NFI9	0.126
FBgn0001311	FBgn0031990	25294943	Q8IPN4	Q9VLS7	Q9VLS7	Q8IPN4	0.126
FBgn0001313	FBgn0015221	25294943	Q5LJP0	Q9VA83	FER2LCH	Q5LJP0	0.126
FBgn0001313	FBgn0262736	25294943	Q5LJP0	P23380	Q5LJP0	VHA16-1	0.126
FBgn0001316	FBgn0036667	14605208	Q9W0Q4	Q9VVA8	KLAR	Q9VVA8	0.21
FBgn0001316	FBgn0037007	25294943	Q9W0Q4	Q8IPU8	KLAR	Q8IPU8	0.126
FBgn0001316	FBgn0038815	14605208	Q9W0Q4	Q9VDK2	KLAR	Q9VDK2	0.183
FBgn0001316	FBgn0042086	14605208	Q9W0Q4	Q7K2V7	KLAR	TSP42EB	0.183
FBgn0001316	FBgn0050160	14605208	Q9W0Q4	Q7K2V7	KLAR	TSP42EB	0.183
FBgn0001316	FBgn0052479	25294943	Q9W0Q4	Q9W0L7	KLAR	CG13903	0.126
FBgn0001316	FBgn0261456	14605208	Q9W0Q4	Q8T0S6	KLAR	HPO	0.21
FBgn0001316	FBgn0261560	25294943	Q9W0Q4	Q9XZ56	THOR	KLAR	0.126
FBgn0001319	FBgn0003345	15710747	P56721	P30052	KN	SD	0.183
FBgn0001319	FBgn0003891	15710747	P56721	P25823	KN	TUD	0.183
FBgn0001319	FBgn0003977	15710747	P56721	Q9W1R5	VIR	KN	0.183
FBgn0001319	FBgn0004179	15710747	P56721	Q03751	CSP	KN	0.183
FBgn0001319	FBgn0004556	15710747	P56721	P26802	KN	DBP73D	0.183
FBgn0001319	FBgn0013954	15710747	P56721	P48375	KN	FK506-BP2	0.183
FBgn0001319	FBgn0014931	15710747	P56721	Q8T053	ANON-84EB	KN	0.183
